_key,cik_str,ticker,title
3996,1862068,FOUN,Founder SPAC
3997,28823,DBD,"DIEBOLD NIXDORF, Inc"
3998,1137391,BFZ,BLACKROCK CALIFORNIA MUNICIPAL INCOME TRUST
3999,1850235,HEPS,D-MARKET Electronic Services & Trading
4000,1826669,GXII,GX Acquisition Corp. II
4001,1766478,AOMR,"Angel Oak Mortgage, Inc."
4002,1846804,BSKY,"Big Sky Growth Partners, Inc."
4003,1494904,GBLI,"Global Indemnity Group, LLC"
4004,818033,HRTX,"HERON THERAPEUTICS, INC. /DE/"
4005,1530979,HNST,"Honest Company, Inc."
4006,1258623,EFR,EATON VANCE SENIOR FLOATING RATE TRUST
4007,786035,ASG,LIBERTY ALL STAR GROWTH FUND INC.
4008,1792267,BNR,Burning Rock Biotech Ltd
4009,1817159,RFMZ,"RiverNorth Flexible Municipal Income Fund II, Inc."
4010,1181187,BYM,BLACKROCK MUNICIPAL INCOME QUALITY TRUST
4011,1650648,FDMT,"4D Molecular Therapeutics, Inc."
4012,1854964,NLCP,"NewLake Capital Partners, Inc."
4013,719135,APYX,Apyx Medical Corp
4014,1831006,BLUA,BlueRiver Acquisition Corp.
4015,1143513,GLAD,GLADSTONE CAPITAL CORP
4016,1808805,NAUT,"Nautilus Biotechnology, Inc."
4017,1556336,FEI,FIRST TRUST MLP & ENERGY INCOME FUND
4018,837852,IDEX,"IDEANOMICS, INC."
4019,1547459,NGVC,"Natural Grocers by Vitamin Cottage, Inc."
4020,1847345,PWUP,PowerUp Acquisition Corp.
4021,1314102,EYPT,"EyePoint Pharmaceuticals, Inc."
4022,1852940,GOGN,GoGreen Investments Corp
4023,1856242,CXAC,C5 Acquisition Corp
4024,1814140,APGN,"Apexigen, Inc."
4025,1717457,CPZ,Calamos Long/Short Equity & Dynamic Income Trust
4026,1672688,ABSI,Absci Corp
4027,1883814,LGTO,LEGATO MERGER CORP. II
4028,1826059,KIII,Kismet Acquisition Three Corp.
4029,1509646,FENG,Phoenix New Media Ltd
4030,1171155,RLGT,"RADIANT LOGISTICS, INC"
4031,850429,TG,TREDEGAR CORP
4032,1841338,CIIG,"CIIG Capital Partners II, Inc."
4033,826020,BRW,Saba Capital Income & Opportunities Fund
4034,1852771,DRAY,Macondray Capital Acquisition Corp. I
4035,778164,ALTO,"Alto Ingredients, Inc."
4036,1232582,AHT,ASHFORD HOSPITALITY TRUST INC
4037,883569,FOSL,"Fossil Group, Inc."
4038,1818382,HUMA,"Humacyte, Inc."
4039,1289213,JRO,Nuveen Floating Rate Income Opportunity Fund
4040,1820144,TINV,Tiga Acquisition Corp.
4041,1855474,XPDB,Power & Digital Infrastructure Acquisition II Corp.
4042,1561566,QIWI,QIWI
4043,1823481,TZPS,TZP Strategies Acquisition Corp.
4044,1823323,KLAQ,KL Acquisition Corp
4045,1831937,CLRM,Clarim Acquisition Corp.
4046,1826435,SPKB,Silver Spike Acquisition Corp II
4047,1830374,DNZ,D & Z Media Acquisition Corp.
4048,932695,CYD,CHINA YUCHAI INTERNATIONAL LTD
4049,1838176,DHBC,DHB Capital Corp.
4050,1839611,IPVI,InterPrivate IV InfraTech Partners Inc.
4051,1038186,MHN,"BLACKROCK MUNIHOLDINGS NEW YORK QUALITY FUND, INC."
4052,1091883,CIR,CIRCOR INTERNATIONAL INC
4053,1879248,ADSE,Ads-Tec Energy Public Ltd Co
4054,1831481,FLME,Flame Acquisition Corp.
4055,1835972,ARRW,Arrowroot Acquisition Corp.
4056,1162027,AFB,ALLIANCEBERNSTEIN NATIONAL MUNICIPAL INCOME FUND
4057,1720420,IBEX,IBEX Ltd
4058,1285550,CLPT,"ClearPoint Neuro, Inc."
4059,1538716,OPRT,Oportun Financial Corp
4060,1835636,AMPI,"Advanced Merger Partners, Inc."
4061,1002590,SGU,"STAR GROUP, L.P."
4062,1841024,LCAA,L Catterton Asia Acquisition Corp
4063,1841125,GAMC,Golden Arrow Merger Corp.
4064,1606366,LOCO,"El Pollo Loco Holdings, Inc."
4065,1291334,FFA,FIRST TRUST ENHANCED EQUITY INCOME FUND
4066,1725293,GRIN,Grindrod Shipping Holdings Ltd.
4067,1824301,CND,Concord Acquisition Corp
4068,1377789,AVNW,"AVIAT NETWORKS, INC."
4069,1873324,PEPL,PepperLime Health Acquisition Corp
4070,1822523,AFCG,"AFC Gamma, Inc."
4071,1845550,APTM,Alpha Partners Technology Merger Corp.
4072,1191334,CNCN,CHUN CAN CAPITAL GROUP
4073,1517518,EMO,ClearBridge Energy Midstream Opportunity Fund Inc.
4074,1836075,WPCA,Warburg Pincus Capital Corp I-A
4075,1434728,GWRS,"Global Water Resources, Inc."
4076,933972,SCWO,374Water Inc.
4077,1836894,HUGS,USHG Acquisition Corp.
4078,1504379,CSTE,Caesarstone Ltd.
4079,80035,PLPC,PREFORMED LINE PRODUCTS CO
4080,1090009,SFST,SOUTHERN FIRST BANCSHARES INC
4081,65172,MSB,MESABI TRUST
4082,1689657,BLI,"Berkeley Lights, Inc."
4083,1503707,NHHS,"NorthStar Healthcare Income, Inc."
4084,1657045,CHMX,NEXT-ChemX Corporation.
4085,1313310,GRVY,"GRAVITY Co., Ltd."
4086,1643953,PRPL,"Purple Innovation, Inc."
4087,844790,PMM,PUTNAM MANAGED MUNICIPAL INCOME TRUST
4088,1870600,DTC,"Solo Brands, Inc."
4089,933267,IRS,IRSA INVESTMENTS & REPRESENTATIONS INC
4090,1788882,ROOT,"Root, Inc."
4091,1836981,BBAI,"BigBear.ai Holdings, Inc."
4092,8063,ATRO,ASTRONICS CORP
4093,826735,MIN,MFS INTERMEDIATE INCOME TRUST
4094,1879297,LGVC,LAMF Global Ventures Corp. I
4095,1036044,INVE,"Identiv, Inc."
4096,911971,TK,TEEKAY CORP
4097,1596964,HLG,Hailiang Education Group Inc.
4098,1621227,ADAP,Adaptimmune Therapeutics PLC
4099,1579684,GCI,"Gannett Co., Inc."
4100,1838361,STRE,"Supernova Partners Acquisition Co III, Ltd."
4101,1820875,KINZ,"KINS Technology Group, Inc."
4102,1847874,FWAC,Fifth Wall Acquisition Corp. III
4103,1820209,WARR,Warrior Technologies Acquisition Co
4104,1615165,VERI,"Veritone, Inc."
4105,1847462,AYRWF,Ayr Wellness Inc.
4106,1821606,TMKR,Tastemaker Acquisition Corp.
4107,1819576,LQDA,Liquidia Corp
4108,1812477,BITF,Bitfarms Ltd
4109,1031316,FSP,FRANKLIN STREET PROPERTIES CORP /MA/
4110,1861121,EVE,EVe Mobility Acquisition Corp
4111,946394,ELLO,Ellomay Capital Ltd.
4112,1181506,PMX,PIMCO MUNICIPAL INCOME FUND III
4113,1325670,FRST,Primis Financial Corp.
4114,1818880,GGMC,Glenfarne Merger Corp.
4115,917470,ZEUS,OLYMPIC STEEL INC
4116,1853070,PACI,PROOF Acquisition Corp I
4117,1244183,PFL,PIMCO INCOME STRATEGY FUND
4118,1803914,PLBY,"PLBY Group, Inc."
4119,1814329,ASTR,"Astra Space, Inc."
4120,1786255,ICVX,"Icosavax, Inc."
4121,1835856,AURC,Aurora Acquisition Corp.
4122,1865407,KCGI,Kensington Capital Acquisition Corp. V
4123,1468327,RENT,"Rent the Runway, Inc."
4124,1824814,CGNT,Cognyte Software Ltd.
4125,1829427,POW,Powered Brands
4126,1431959,MMAT,META MATERIALS INC.
4127,1042074,CBAY,"CymaBay Therapeutics, Inc."
4128,944745,CIVB,"CIVISTA BANCSHARES, INC."
4129,1824171,KAIR,Kairos Acquisition Corp.
4130,1825720,EPWR,Empowerment & Inclusion Capital I Corp.
4131,1838433,NVSA,New Vista Acquisition Corp
4132,1828914,SWET,Athlon Acquisition Corp.
4133,1573221,REAL,"TheRealReal, Inc."
4134,1739410,RLYB,Rallybio Corp
4135,1863099,TGR,Kimbell Tiger Acquisition Corp
4136,1832765,EAC,Edify Acquisition Corp.
4137,1840439,BMEA,"Biomea Fusion, Inc."
4138,1632081,HWIN,"MAKAMER HOLDINGS, INC."
4139,1837607,PMGM,Priveterra Acquisition Corp.
4140,1835800,PICC,Pivotal Investment Corp III
4141,1827899,CPTK,Crown PropTech Acquisitions
4142,1823143,MDH,MDH Acquisition Corp.
4143,1830029,ADEX,Adit EdTech Acquisition Corp.
4144,1368493,CAF,"Morgan Stanley China A Share Fund, Inc."
4145,1851959,CNDA,Concord Acquisition Corp II
4146,1872302,NA,Nano Labs Ltd
4147,1432133,KLTR,KALTURA INC
4148,1580864,VRM,"Vroom, Inc."
4149,1822912,ADER,26 Capital Acquisition Corp.
4150,1041514,LSAK,LESAKA TECHNOLOGIES INC
4151,1604464,ATRA,"Atara Biotherapeutics, Inc."
4152,1829328,FTCV,Fintech Acquisition Corp V
4153,1831874,IRAA,Iris Acquisition Corp
4154,898437,ANIK,"Anika Therapeutics, Inc."
4155,1838831,DISA,Disruptive Acquisition Corp I
4156,1844336,FTVI,FINTECH ACQUISITION CORP VI
4157,1596961,RMBL,"RumbleOn, Inc."
4158,1419536,CBNK,Capital Bancorp Inc
4159,1176309,ORMP,ORAMED PHARMACEUTICALS INC.
4160,1832696,FTAA,FTAC Athena Acquisition Corp.
4161,1420520,ATOM,Atomera Inc
4162,1562463,INBK,First Internet Bancorp
4163,1843370,BLEU,bleuacacia ltd
4164,25475,CRD-A,CRAWFORD & CO
4165,1837105,GTPA,"Gores Technology Partners, Inc."
4166,1689375,TRDA,"Entrada Therapeutics, Inc."
4167,1829889,IIII,INSU ACQUISITION CORP III
4168,1839569,FTEV,FinTech Evolution Acquisition Group
4169,1842609,JUGG,Jaws Juggernaut Acquisition Corp
4170,1839972,FTPA,FTAC Parnassus Acquisition Corp.
4171,1869673,BACA,Berenson Acquisition Corp. I
4172,46207,HAWEL,HAWAIIAN ELECTRIC CO INC
4173,1807046,OZ,"Belpointe PREP, LLC"
4174,1720116,RDVT,"Red Violet, Inc."
4175,1841383,LVRA,Levere Holdings Corp.
4176,1819493,XOS,"Xos, Inc."
4177,1604868,GRWG,GrowGeneration Corp.
4178,706698,UTMD,UTAH MEDICAL PRODUCTS INC
4179,1609151,WEAV,"Weave Communications, Inc."
4180,1436425,HBCP,"HOME BANCORP, INC."
4181,1849548,ONYX,Onyx Acquisition Co. I
4182,1850906,OMIC,"Singular Genomics Systems, Inc."
4183,855887,DSM,"BNY MELLON STRATEGIC MUNICIPAL BOND FUND, INC."
4184,1771226,RMM,"RiverNorth Managed Duration Municipal Income Fund, Inc."
4185,1228454,BCBP,BCB BANCORP INC
4186,1440153,BKUH,"Bakhu Holdings, Corp."
4187,1006840,TXCB,"Cang Bao Tian Xia International Art Trade Center, Inc."
4188,1815620,OPT,Opthea Ltd
4189,1701261,FAMI,"Farmmi, Inc."
4190,1915328,ISRL,Israel Acquisitions Corp
4191,1783875,FFNTF,4Front Ventures Corp.
4192,1552198,WHF,"WhiteHorse Finance, Inc."
4193,103595,VLGEA,VILLAGE SUPER MARKET INC
4194,1130144,BSRR,SIERRA BANCORP
4195,1849475,NCAC,Newcourt Acquisition Corp
4196,1844363,RKTA,Rocket Internet Growth Opportunities Corp.
4197,1640428,EVER,"EverQuote, Inc."
4198,765207,FNLC,"First Bancorp, Inc /ME/"
4199,1839610,IPVF,InterPrivate III Financial Partners Inc.
4200,729580,BELFA,BEL FUSE INC /NJ
4201,1880968,SPCM,"Sound Point Acquisition Corp I, Ltd"
4202,1836100,PUCK,Goal Acquisitions Corp.
4203,1842430,POND,Angel Pond Holdings Corp
4204,1753539,BKSY,BlackSky Technology Inc.
4205,1058239,HIX,WESTERN ASSET HIGH INCOME FUND II INC.
4206,23197,CMTL,COMTECH TELECOMMUNICATIONS CORP /DE/
4207,1745020,THRX,"Theseus Pharmaceuticals, Inc."
4208,101984,UEIC,UNIVERSAL ELECTRONICS INC
4209,1840706,SOPH,SOPHiA GENETICS SA
4210,1846017,BLFY,Blue Foundry Bancorp
4211,1851266,LFAC,LF Capital Acquisition Corp. II
4212,1698519,ADVV,Adveco Group Inc.
4213,878518,TGB,TASEKO MINES LTD
4214,1053584,MCBC,MACATAWA BANK CORP
4215,1852889,IVCA,Investcorp India Acquisition Corp
4216,1375340,FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc."
4217,1847241,PEGR,Project Energy Reimagined Acquisition Corp.
4218,1694665,EVLO,"Evelo Biosciences, Inc."
4219,1821742,XPOA,"DPCM Capital, Inc."
4220,1853021,MTAL,Metals Acquisition Corp
4221,1577437,ASC,Ardmore Shipping Corp
4222,1854275,IOAC,Innovative International Acquisition Corp.
4223,850033,BPT,BP PRUDHOE BAY ROYALTY TRUST
4224,1869141,ACAQ,Athena Consumer Acquisition Corp.
4225,1223389,CONN,CONNS INC
4226,1649744,DLTH,DULUTH HOLDINGS INC.
4227,1711291,CURO,CURO Group Holdings Corp.
4228,91847,SOR,SOURCE CAPITAL INC /DE/
4229,1538169,PSHIF,PetroShale Inc.
4230,1348911,KALV,"KalVista Pharmaceuticals, Inc."
4231,1826814,HLAH,"Hamilton Lane Alliance Holdings I, Inc."
4232,1337298,FF,FutureFuel Corp.
4233,1802749,ZEV,"Lightning eMotors, Inc."
4234,1839608,IPVA,InterPrivate II Acquisition Corp.
4235,1825497,CRU,Crucible Acquisition Corp
4236,1826855,CLAS,Class Acceleration Corp.
4237,835333,OIA,Invesco Municipal Income Opportunities Trust
4238,1306550,BGR,BlackRock Energy & Resources Trust
4239,1822862,FSSI,Fortistar Sustainable Solutions Corp.
4240,1140392,PMF,PIMCO MUNICIPAL INCOME FUND
4241,1865697,GGAA,Genesis Growth Tech Acquisition Corp.
4242,1850266,DNAA,Social Capital Suvretta Holdings Corp. I
4243,1368519,NOA,North American Construction Group Ltd.
4244,1844579,IACC,ION Acquisition Corp 3 Ltd.
4245,1376227,UNG,"United States Natural Gas Fund, LP"
4246,1367920,CNCE,"CONCERT PHARMACEUTICALS, INC."
4247,3197,CECE,CECO ENVIRONMENTAL CORP
4248,1844280,THRN,"Thorne Healthtech, Inc."
4249,1852353,DC,Dakota Gold Corp.
4250,1005286,LNDC,LANDEC CORP \CA\
4251,1853580,PFTA,PORTAGE FINTECH ACQUISITION CORP.
4252,1567345,HMTV,"HEMISPHERE MEDIA GROUP, INC."
4253,1840792,VPCB,VPC Impact Acquisition Holdings II
4254,1587264,NETI,ENETI INC.
4255,1680581,FULC,"Fulcrum Therapeutics, Inc."
4256,1809353,HPX,HPX Corp.
4257,1844650,FLYA,SOAR Technology Acquisition Corp.
4258,1846136,RVAC,Riverview Acquisition Corp.
4259,1678660,PRLD,Prelude Therapeutics Inc
4260,1837929,NPAB,New Providence Acquisition Corp. II
4261,80420,POWL,POWELL INDUSTRIES INC
4262,1850272,DNAD,Social Capital Suvretta Holdings Corp. IV
4263,1715768,TGAN,"Transphorm, Inc."
4264,1850271,DNAB,Social Capital Suvretta Holdings Corp. II
4265,1819510,ASAQ,Atlantic Avenue Acquisition Corp
4266,1833498,RCLF,Rosecliff Acquisition Corp I
4267,1841585,LOKM,Live Oak Mobility Acquisition Corp.
4268,1822027,TEKK,Tekkorp Digital Acquisition Corp.
4269,1371489,III,Information Services Group Inc.
4270,1350869,GLO,Clough Global Opportunities Fund
4271,1504678,LOOP,"Loop Industries, Inc."
4272,1826667,MTAC,MedTech Acquisition Corp
4273,1828325,MON,Monument Circle Acquisition Corp.
4274,55772,KBAL,KIMBALL INTERNATIONAL INC
4275,1760717,SCPL,SciPlay Corp
4276,851170,MCR,MFS CHARTER INCOME TRUST
4277,1823033,HCII,Hudson Executive Investment Corp. II
4278,1794783,SLQT,"SelectQuote, Inc."
4279,1384195,REI,"RING ENERGY, INC."
4280,1821812,SCAQ,Stratim Cloud Acquisition Corp.
4281,1819574,BARK,"Bark, Inc."
4282,1531031,ESQ,"Esquire Financial Holdings, Inc."
4283,1326390,MGU,Macquarie Global Infrastructure Total Return Fund Inc.
4284,1467808,CO,Global Cord Blood Corp
4285,1759774,PSTL,"Postal Realty Trust, Inc."
4286,1121484,OIS,"OIL STATES INTERNATIONAL, INC"
4287,1681206,NODK,"NI Holdings, Inc."
4288,1603016,HMLP,Hoegh LNG Partners LP
4289,1842644,SLVR,SILVERspac Inc.
4290,1845013,HWEL,Healthwell Acquisition Corp. I
4291,1839799,GAMB,Gambling.com Group Ltd
4292,1865975,AFTR,AfterNext HealthTech Acquisition Corp.
4293,832327,BKT,"BLACKROCK INCOME TRUST, INC."
4294,1284940,FEN,FIRST TRUST ENERGY INCOME & GROWTH FUND
4295,1066194,EGAN,EGAIN Corp
4296,1713210,AATP,Agape ATP Corp
4297,720858,ITIC,INVESTORS TITLE CO
4298,1853928,ADAL,Anthemis Digital Acquisitions I Corp
4299,1816581,OUST,"Ouster, Inc."
4300,1517006,GATO,"Gatos Silver, Inc."
4301,357294,HOV,HOVNANIAN ENTERPRISES INC
4302,95574,SGC,"SUPERIOR GROUP OF COMPANIES, INC."
4303,1515324,ARDC,"Ares Dynamic Credit Allocation Fund, Inc."
4304,1618500,MDGS,Medigus Ltd.
4305,1857030,INCR,Intercure Ltd.
4306,1597672,RYAM,RAYONIER ADVANCED MATERIALS INC.
4307,1730463,AUTL,Autolus Therapeutics plc
4308,1612630,JYNT,JOINT Corp
4309,1858684,STET,ST Energy Transition I Ltd.
4310,1865631,NN,NEXTNAV INC.
4311,818851,NCA,NUVEEN CALIFORNIA MUNICIPAL VALUE FUND
4312,1635650,GPP,Green Plains Partners LP
4313,1727196,SRRK,Scholar Rock Holding Corp
4314,715579,ACNB,ACNB CORP
4315,1230869,ASA,ASA Gold & Precious Metals Ltd
4316,1878848,IREN,Iris Energy Ltd
4317,1649752,NMG,Nouveau Monde Graphite Inc.
4318,1846235,IMAQ,International Media Acquisition Corp.
4319,1327688,OOMA,OOMA INC
4320,1835713,CLIM,Climate Real Impact Solutions II Acquisition Corp
4321,1831964,NRAC,Noble Rock Acquisition Corp
4322,1422142,AADI,"Aadi Bioscience, Inc."
4323,1494650,OPTN,"OptiNose, Inc."
4324,1741830,KRON,"Kronos Bio, Inc."
4325,1691337,PCSB,PCSB Financial Corp
4326,739421,CZFS,CITIZENS FINANCIAL SERVICES INC
4327,1680379,SBT,"Sterling Bancorp, Inc."
4328,1870258,MEKA,MELI Kaszek Pioneer Corp
4329,1844505,GIA,"GigCapital5, Inc."
4330,1854863,BWC,Blue Whale Acquisition Corp I
4331,1827392,AEAC,Authentic Equity Acquisition Corp.
4332,1484778,TDUP,ThredUp Inc.
4333,1166663,TNP,TSAKOS ENERGY NAVIGATION LTD
4334,809173,MMT,MFS MULTIMARKET INCOME TRUST
4335,789933,NC,NACCO INDUSTRIES INC
4336,894627,EGY,VAALCO ENERGY INC /DE/
4337,1745059,FINS,Angel Oak Financial Strategies Income Term Trust
4338,1388141,EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc."
4339,920427,UNTY,UNITY BANCORP INC /NJ/
4340,1858327,DMYS,"dMY Technology Group, Inc. VI"
4341,1862463,INAQ,Insight Acquisition Corp. /DE
4342,1395213,EDN,EDENOR
4343,1854233,EGLX,Enthusiast Gaming Holdings Inc. / Canada
4344,1423869,PCB,PCB BANCORP
4345,866028,PLM,POLYMET MINING CORP
4346,1615905,JGH,Nuveen Global High Income Fund
4347,1201792,APEI,AMERICAN PUBLIC EDUCATION INC
4348,886093,NUNZ,NUNZIA PHARMACEUTICAL Co
4349,1606268,VIA,"Via Renewables, Inc."
4350,1843993,THCP,"Thunder Bridge Capital Partners IV, Inc."
4351,1410098,CRMD,CorMedix Inc.
4352,1620749,PHCI,Panamera Holdings Corp
4353,826154,ORRF,ORRSTOWN FINANCIAL SERVICES INC
4354,1839530,CFFE,CF Acquisition Corp. VIII
4355,1850487,GWII,Good Works II Acquisition Corp.
4356,275694,MCI,BARINGS CORPORATE INVESTORS
4357,1156388,BGFV,BIG 5 SPORTING GOODS Corp
4358,1856995,MCAA,Mountain & Co. I Acquisition Corp.
4359,1856653,BIOS,BioPlus Acquisition Corp.
4360,1842729,SBII,Sandbridge X2 Corp
4361,1862461,REAX,Real Brokerage Inc
4362,1846253,AHPA,Avista Public Acquisition Corp. II
4363,746514,NEN,NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP
4364,1645842,ZY,Zymergen Inc.
4365,922358,FGPR,FERRELLGAS PARTNERS L P
4366,1860482,TOAC,Talon 1 Acquisition Corp
4367,1721386,LSEA,Landsea Homes Corp
4368,1826574,AKIC,Sports Ventures Acquisition Corp.
4369,1837238,SVFB,SVF Investment Corp. 2
4370,1598655,GLOP,GasLog Partners LP
4371,1001385,NWPX,NORTHWEST PIPE CO
4372,1844149,PCCT,Perception Capital Corp. II
4373,1860514,USCT,TKB Critical Technologies 1
4374,1711570,UROY,Uranium Royalty Corp.
4375,1865537,DTRT,DTRT Health Acquisition Corp.
4376,1850038,HTAQ,Hunt Companies Acquisition Corp. I
4377,1842223,FRON,Frontier Acquisition Corp.
4378,1871745,DSAQ,Direct Selling Acquisition Corp.
4379,1849737,PLAO,Patria Latin American Opportunity Acquisition Corp.
4380,1158289,JRS,NUVEEN REAL ESTATE INCOME FUND
4381,1842659,CORS,Corsair Partnering Corp
4382,1355848,GNUS,"Genius Brands International, Inc."
4383,1326003,BKCC,BlackRock Capital Investment Corp
4384,1852061,GAQ,Generation Asia I Acquisition Ltd
4385,1855168,WRAC,Williams Rowland Acquisition Corp.
4386,1841800,SWAG,Software Acquisition Group Inc. III
4387,1848437,CITE,Cartica Acquisition Corp
4388,1454741,EOT,Eaton Vance National Municipal Opportunities Trust
4389,1865248,CMCA,Capitalworks Emerging Markets Acquisition Corp
4390,1521951,FBIZ,"FIRST BUSINESS FINANCIAL SERVICES, INC."
4391,1825962,KAII,Kismet Acquisition Two Corp.
4392,1879814,TLGY,TLGY ACQUISITION CORP
4393,1854795,IRRX,INTEGRATED RAIL & RESOURCES ACQUISITION CORP
4394,1853436,MPRA,Mercato Partners Acquisition Corp
4395,1850699,SVNA,7 Acquisition Corp
4396,1857803,DPCS,DP Cap Acquisition Corp I
4397,1875943,VMGA,VMG Consumer Acquisition Corp.
4398,1852016,AEAE,AltEnergy Acquisition Corp
4399,1497186,HYI,Western Asset High Yield Defined Opportunity Fund Inc.
4400,1845149,CBRG,Chain Bridge I
4401,1870143,RCFA,RCF Acquisition Corp.
4402,1852749,XFIN,ExcelFin Acquisition Corp.
4403,1854480,FIAC,Focus Impact Acquisition Corp.
4404,1140411,PCQ,PIMCO CALIFORNIA MUNICIPAL INCOME FUND
4405,1834253,EM,Smart Share Global Ltd
4406,916793,SILC,SILICOM LTD.
4407,1856724,BPAC,Bullpen Parlay Acquisition Co
4408,1227073,ERC,ALLSPRING MULTI-SECTOR INCOME FUND
4409,1855485,FLAG,"First Light Acquisition Group, Inc."
4410,1115128,QUOT,Quotient Technology Inc.
4411,1853594,SCUA,Sculptor Acquisition Corp I
4412,1382101,STRO,"SUTRO BIOPHARMA, INC."
4413,1847351,BRD,Beard Energy Transition Acquisition Corp.
4414,1865200,PORT,Southport Acquisition Corp
4415,1870471,DAOO,Crypto 1 Acquisition Corp
4416,1885444,KNSW,KnightSwan Acquisition Corp
4417,1137390,BNY,BLACKROCK NEW YORK MUNICIPAL INCOME TRUST
4418,1851657,VAXX,"Vaxxinity, Inc."
4419,1851612,BHAC,Crixus BH3 Acquisition Co
4420,1823826,ARBG,Aequi Acquisition Corp.
4421,1821075,PTIC,PROPTECH INVESTMENT CORP. II
4422,1847577,LCW,Learn CW Investment Corp
4423,1853044,WWAC,Worldwide Webb Acquisition Corp.
4424,1830531,PAQC,Provident Acquisition Corp.
4425,1852736,TRIS,Tristar Acquisition I Corp.
4426,1850051,IQMD,Intelligent Medicine Acquisition Corp.
4427,1824888,NOAC,Natural Order Acquisition Corp.
4428,1554859,SMLR,"Semler Scientific, Inc."
4429,1780201,LVLU,"Lulu's Fashion Lounge Holdings, Inc."
4430,1832250,GNAC,Group Nine Acquisition Corp.
4431,1805508,ITQ,Itiquira Acquisition Corp.
4432,1824434,FVT,Fortress Value Acquisition Corp. III
4433,1826011,VII,7GC & Co. Holdings Inc.
4434,1825413,BIOT,Biotech Acquisition Co
4435,1827328,BLTS,Bright Lights Acquisition Corp.
4436,1667011,AIP,"Arteris, Inc."
4437,1820160,SHAC,SCP & CO Healthcare Acquisition Co
4438,1852019,IXAQ,IX Acquisition Corp.
4439,1396033,LL,"LL Flooring Holdings, Inc."
4440,1842373,LDHA,LDH Growth Corp I
4441,1828438,ZWRK,Z-Work Acquisition Corp.
4442,1338561,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund
4443,1834226,OSTR,Oyster Enterprises Acquisition Corp.
4444,1838544,BOAS,BOA Acquisition Corp.
4445,1835236,TMAC,Music Acquisition Corp
4446,1832371,VELO,Velocity Acquisition Corp.
4447,1729173,UXIN,Uxin Ltd
4448,813298,DXLG,"DESTINATION XL GROUP, INC."
4449,1861541,PGSS,Pegasus Digital Mobility Acquisition Corp.
4450,1743344,PYR,PyroGenesis Canada Inc.
4451,1313275,BCOV,BRIGHTCOVE INC
4452,1843091,VLAT,Valor Latitude Acquisition Corp.
4453,1498233,CPTN,"Cepton, Inc."
4454,883945,USAK,USA TRUCK INC
4455,1838672,ADTH,"AdTheorent Holding Company, Inc."
4456,1841144,HWKZ,Hawks Acquisition Corp
4457,887394,MQT,"BLACKROCK MUNIYIELD QUALITY FUND II, INC."
4458,1515940,KIO,KKR Income Opportunities Fund
4459,1841948,LHAA,Lerer Hippeau Acquisition Corp.
4460,1832136,OSI,Osiris Acquisition Corp.
4461,1843588,REE,REE Automotive Ltd.
4462,1521404,BGH,BARINGS GLOBAL SHORT DURATION HIGH YIELD FUND
4463,1615063,INSE,"Inspired Entertainment, Inc."
4464,1010559,ESKYF,ESKAY MINING CORP
4465,1022652,INSG,INSEEGO CORP.
4466,1607678,VKTX,"Viking Therapeutics, Inc."
4467,1125345,MGNX,MACROGENICS INC
4468,1377936,SAR,SARATOGA INVESTMENT CORP.
4469,918251,MPAA,MOTORCAR PARTS AMERICA INC
4470,1899883,FIP,FTAI Infrastructure Inc.
4471,1692705,QD,Qudian Inc.
4472,846676,AEF,"ABRDN EMERGING MARKETS EQUITY INCOME FUND, INC."
4473,1892747,VMCA,Valuence Merger Corp. I
4474,842717,BRBS,"BLUE RIDGE BANKSHARES, INC."
4475,1325879,AVEO,"AVEO PHARMACEUTICALS, INC."
4476,1584549,VFF,"Village Farms International, Inc."
4477,1487428,HRZN,Horizon Technology Finance Corp
4478,1852495,RJAC,Jackson Acquisition Co
4479,1803901,TALK,"Talkspace, Inc."
4480,1680873,HFFG,HF Foods Group Inc.
4481,1049606,CIX,COMPX INTERNATIONAL INC
4482,1649989,OTLK,"Outlook Therapeutics, Inc."
4483,1282850,FCT,FIRST TRUST SENIOR FLOATING RATE INCOME FUND II
4484,1227857,NCZ,Virtus Convertible & Income Fund II
4485,1841661,AFAQ,AF Acquisition Corp.
4486,1843973,EGGF,EG Acquisition Corp.
4487,1835597,PEPG,PepGen Inc.
4488,1844908,SHQA,Shelter Acquisition Corp I
4489,1600641,DIBS,"1stdibs.com, Inc."
4490,887396,EP,EMPIRE PETROLEUM CORP
4491,916618,IIF,"MORGAN STANLEY INDIA INVESTMENT FUND, INC."
4492,1848795,GIW,"GigInternational1, Inc."
4493,1839824,FZT,FAST Acquisition Corp. II
